"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BW25113_RS04720",171.427126929089,-0.186728288088927,0.171966388059162,-1.08584177522346,0.2775490005043,0.662921581912222
"BW25113_RS15860",39.9229496616211,0.382183433822351,0.352041636149053,1.08561997950872,0.277647156659707,0.662921581912222
"BW25113_RS20300",76.6472888964057,0.276590795683899,0.255077687405398,1.08433943594725,0.278214326102812,0.663530239021858
"BW25113_RS18890",42.8781944059956,0.372519272460892,0.344081831322124,1.08264731976547,0.278964995187196,0.664574680238554
"BW25113_RS17040",70.5117612097952,-0.287970438690391,0.266261990847701,-1.08153040459728,0.279461243460983,0.665011357619921
"BW25113_RS04930",34.4556080507885,0.406358556981255,0.37634242968309,1.07975748927231,0.280250186043865,0.666006489541385
"BW25113_RS10790",35.097703415327,-0.41528494084694,0.384814283111666,-1.07918276184783,0.280506262653901,0.666006489541385
"BW25113_RS21075",312.475888540744,-0.138947566616766,0.128886113318539,-1.07806468081911,0.281004892095232,0.666445754132107
"BW25113_RS00425",91.9337416711382,-0.251445683679999,0.234500012465692,-1.07226298641151,0.283601926669324,0.668872468559727
"BW25113_RS01375",30.985382107142,-0.430759586454172,0.401070182037868,-1.07402545924868,0.282811271026793,0.668872468559727
"BW25113_RS15195",24.3235647078682,0.511418919786851,0.476910180087436,1.07235899156753,0.283558819681373,0.668872468559727
"BW25113_RS18425",45.4426489197693,0.364816824993038,0.339580233656063,1.07431702094456,0.282680618889019,0.668872468559727
"BW25113_RS19625",167.899087671421,-0.186252305587469,0.173497567385092,-1.07351537197099,0.283039945399894,0.668872468559727
"BW25113_RS05020",27.0236044037063,0.453010329818066,0.423903299767239,1.06866431581639,0.285220956354502,0.669834645206354
"BW25113_RS08690",26.8164343231546,-0.457008144459493,0.427372998851609,-1.06934257823381,0.284915331395951,0.669834645206354
"BW25113_RS15085",60.8080293758123,0.309510716565912,0.289254414238538,1.07002936283859,0.284606092122396,0.669834645206354
"BW25113_RS20770",29.7589089099318,-0.43697932605758,0.408944600660679,-1.06855384653963,0.285270754782,0.669834645206354
"BW25113_RS02730",21.549148889557,0.509093816111796,0.478289489437153,1.06440519257677,0.287145182504913,0.671907794687294
"BW25113_RS05185",21.5559780421423,0.508481742244985,0.477626719893996,1.06460070399293,0.287056661120328,0.671907794687294
"BW25113_RS15665",25.0226621902867,0.469053095163812,0.440921458381326,1.06380192265026,0.287418440174471,0.671907794687294
"BW25113_RS20610",37.8370119547728,-0.38538897257907,0.361863332776259,-1.0650124996703,0.286870273330244,0.671907794687294
"BW25113_RS18935",21.026611504715,0.514080649998887,0.483779372821969,1.06263449596903,0.287947736989873,0.672405429784045
"BW25113_RS11660",48.0899050584368,0.343213606164393,0.32345000941587,1.06110247696148,0.288643332324722,0.673289880559862
"BW25113_RS13155",31.5124566988039,0.421694121720653,0.398021216070908,1.05947649194039,0.289382829781891,0.674274685621182
"BW25113_RS03490",69.7839233633783,-0.28323734387733,0.267630679157359,-1.05831418419259,0.289912228427392,0.674768330129473
"BW25113_RS05110",23.5116765115631,0.485811690404258,0.46055494112188,1.05483981828716,0.291498590222564,0.676273988092719
"BW25113_RS08710",65.4466946596078,0.292613325716116,0.277386113894098,1.05489536447319,0.291473182563029,0.676273988092719
"BW25113_RS13470",22.5102805730973,0.495873459341196,0.47010849750666,1.05480641590439,0.291513869690791,0.676273988092719
"BW25113_RS19695",38.4472487487497,0.391083377274532,0.3711173886649,1.05379965805822,0.291974650102161,0.676604287314168
"BW25113_RS02200",26.0448303372399,0.460839637080308,0.438444950048853,1.05107753442926,0.293222981156637,0.67875690082555
"BW25113_RS11495",57.9632661771136,-0.318204861768018,0.305430148320518,-1.04182531920226,0.297492673179812,0.686842471522631
"BW25113_RS15970",30.2743323914571,-0.425205063701476,0.408182780675918,-1.04170259950057,0.297549583430677,0.686842471522631
"BW25113_RS17440",19.7226543353161,-0.526714466565461,0.50612815489007,-1.04067410887241,0.298026823499646,0.686842471522631
"BW25113_RS20170",29.0381849668317,-0.428376290747343,0.411880009810654,-1.04005118127552,0.298316122780806,0.686842471522631
"BW25113_RS20460",27.0248845657556,0.450904530356639,0.433555001839701,1.04001690314567,0.298332047630771,0.686842471522631
"BW25113_RS16225",19.7055814538528,-0.525358313905629,0.505711087360328,-1.03885069367938,0.298874180619085,0.68734592404281
"BW25113_RS09925",27.3234637393139,-0.442437283631198,0.426786607446639,-1.03667096368884,0.299889228622511,0.688084322620207
"BW25113_RS11090",41.7598255207971,-0.361547057291493,0.348958031630819,-1.03607604502421,0.300166666855968,0.688084322620207
"BW25113_RS18720",18.4880718234713,-0.539648377543266,0.520614241833035,-1.03656092012238,0.299940534159917,0.688084322620207
"BW25113_RS09460",37.1404747964528,-0.377788961571882,0.36557468172642,-1.0334111754889,0.301411518797467,0.688709115531847
"BW25113_RS09775",72.9996712914731,-0.270582763957673,0.261676918399024,-1.03403374517377,0.301120387851646,0.688709115531847
"BW25113_RS17020",38.8468019586046,-0.369403946579619,0.357026515707205,-1.03466809978496,0.300823938656602,0.688709115531847
"BW25113_RS22580",62.9409723318449,-0.294152468771438,0.285401444084968,-1.03066215980275,0.302699275534997,0.690908657907486
"BW25113_RS19170",26.0628447791771,-0.44801246511114,0.435946053359168,-1.02767868101797,0.304100999369151,0.693363330106702
"BW25113_RS00885",646.127068724934,0.0924668283886024,0.0902656191106531,1.02438591015756,0.30565303433728,0.693923822614018
"BW25113_RS04795",59.992015942628,0.299382907544927,0.291809720664239,1.02595248322588,0.304913982203192,0.693923822614018
"BW25113_RS09815",27.2658418521936,-0.444935116376381,0.434201169133471,-1.02472113850898,0.305494785987805,0.693923822614018
"BW25113_RS14985",19.2456454452043,-0.545308444065091,0.531909603680476,-1.02519007044036,0.305273512536139,0.693923822614018
"BW25113_RS03820",29.0273717364909,-0.430283500857003,0.422037301800181,-1.01953902894756,0.307947134073736,0.698385976421226
"BW25113_RS04825",155.784644977217,0.182977081452203,0.179719140411168,1.01812795806602,0.308617150341489,0.699159322468726
"BW25113_RS06570",35.6570402110244,0.379849020646323,0.373544027743207,1.01687884810047,0.309211066766681,0.699758803918208
"BW25113_RS00470",173.722340838801,0.173189297138966,0.170826112373304,1.01383386142101,0.310662034770197,0.702028708178486
"BW25113_RS00655",29.2351113185055,0.41202792941587,0.406862242629737,1.01269640247949,0.311205196754886,0.702028708178486
"BW25113_RS12875",41.0772314183791,-0.353944984371947,0.349486229060761,-1.0127580286158,0.31117575286212,0.702028708178486
"BW25113_RS04205",21.9199334434818,-0.482947254949968,0.477736460994502,-1.01090725615671,0.31206082077434,0.702922858224924
"BW25113_RS22105",211.9756582184,0.153862353233806,0.152265896274498,1.01048466530174,0.312263142665566,0.702922858224924
"BW25113_RS19700",29.2400908075788,0.411108105642155,0.407848972391839,1.0079910296971,0.313458768624837,0.704867601405056
"BW25113_RS02680",21.4348152387354,-0.495489876490146,0.493333808574615,-1.00437040372676,0.315200110080384,0.707057851807829
"BW25113_RS04945",56.4847827888267,0.302277321850423,0.301215844663859,1.0035239752668,0.315608115049361,0.707057851807829
"BW25113_RS06425",31.6951352883793,0.396221963838139,0.394620036478202,1.00405941719086,0.315349975017989,0.707057851807829
"BW25113_RS08790",20.1993784746965,-0.510759871738473,0.509129964850099,-1.00320135721898,0.315763718289708,0.707057851807829
"BW25113_RS12105",34.6503800327539,0.383037067350923,0.382216176713337,1.0021477129635,0.31627225666972,0.707451100445427
"BW25113_RS08480",25.6360591221375,-0.459956777377059,0.45981505610687,-1.00030821363569,0.317161373495609,0.708693920797233
"BW25113_RS01940",23.741163757918,0.451002137054413,0.45284753021786,0.995924912823176,0.319286629692126,0.711199253769148
"BW25113_RS04960",3482.01381406175,0.0404577828938616,0.0405872450008398,0.99681027606147,0.318856609375713,0.711199253769148
"BW25113_RS21195",19.2817624874051,0.501756698986899,0.503744866803304,0.996053224663071,0.319224285215284,0.711199253769148
"BW25113_RS05810",21.9344460008466,-0.479121357486164,0.482489911633952,-0.993018394651238,0.320700990309896,0.71360168000893
"BW25113_RS11930",251.488011710272,-0.138974384067443,0.140367199595966,-0.990077343335678,0.322136316539091,0.716045682683648
"BW25113_RS09850",24.2342501181752,0.448029123551809,0.452885501568567,0.989276808376648,0.322527727669719,0.716166584428583
"BW25113_RS04730",63.6856270130288,0.285160352989905,0.289942778336243,0.983505623510333,0.325358648960948,0.721698464553251
"BW25113_RS04655",18.9482925828512,-0.51708588674329,0.526307264432499,-0.982479098594332,0.325863875117542,0.722065416709883
"BW25113_RS26405",24.2518925011014,0.449645117787809,0.459088803562383,0.979429501000038,0.327367806512162,0.724642280039943
"BW25113_RS00620",88.0624658077178,0.238645649842212,0.24385049998807,0.978655569104378,0.32775019244088,0.724733776209022
"BW25113_RS13175",106.229789636836,-0.223285038359154,0.228781615046772,-0.975974569956181,0.32907706644495,0.726259068340842
"BW25113_RS20045",123.160609484917,0.202321139521078,0.207321562875167,0.975880833210292,0.329123521323403,0.726259068340842
"BW25113_RS04300",26.2238095997912,0.42847412515467,0.441105498053619,0.971364281436788,0.331366908781814,0.729693970115393
"BW25113_RS16370",29.2872715233693,-0.397752414720696,0.409317844456565,-0.971744623664711,0.331177611051718,0.729693970115393
"BW25113_RS14655",32.9674017755863,-0.388282512809673,0.400100059082408,-0.970463522800177,0.331815498669808,0.729925398212569
"BW25113_RS06835",55.0843544824687,-0.292760698789076,0.302173072305548,-0.968851051337377,0.332619510806717,0.730937394482186
"BW25113_RS21335",33.9434918818113,0.366417280394228,0.379292575305833,0.96605445044311,0.334016935345476,0.732493279266396
"BW25113_RS21910",21.2743106354588,0.480007794319083,0.496738388180519,0.966319104261867,0.333884529362588,0.732493279266396
"BW25113_RS18745",141.227483702768,-0.181156324286443,0.187825771222112,-0.964491310791524,0.334799662714956,0.733452869349775
"BW25113_RS04500",25.8811616009195,-0.427480196544102,0.443656864948658,-0.963537883254826,0.335277662363881,0.733743596831356
"BW25113_RS14460",278.117671348951,0.13033483570827,0.135435710659224,0.962337296964543,0.335880199640561,0.734305992012544
"BW25113_RS09325",83.4636339781843,0.23762598372937,0.247350825221375,0.960684014361782,0.336711071277755,0.73536590592521
"BW25113_RS12910",32.7556980712812,-0.374177610067956,0.391152711842986,-0.956602367154637,0.338767993588478,0.739098548640159
"BW25113_RS02180",43.7155239902178,-0.334036555465342,0.350150570314025,-0.953979755525654,0.340093889966752,0.741230273004459
"BW25113_RS16880",117.153801199387,0.202895187924977,0.213005543070297,0.952534779144298,0.340825836292564,0.742064448895183
"BW25113_RS16585",90.5639659917048,-0.226463888081819,0.238147034273751,-0.950941458382799,0.341634094491449,0.742442058428291
"BW25113_RS20355",19.9772898823897,-0.477836168499044,0.502554033722409,-0.950815507259429,0.341698039126056,0.742442058428291
"BW25113_RS07440",18.2251494747762,-0.511243485975146,0.538397511556978,-0.949565098279696,0.342333279707692,0.74306253256266
"BW25113_RS00485",69.5958656464256,0.257880346428022,0.271996581944155,0.948101423131004,0.343077823846645,0.743918750687878
"BW25113_RS02140",27.9570274624294,0.393980068515067,0.416177243160038,0.946664131665568,0.343809953243285,0.74402698871222
"BW25113_RS13130",61.4155366951707,0.272690801474304,0.288065208991857,0.946628724894065,0.343828001371953,0.74402698871222
"BW25113_RS11815",72.3299099460668,0.247854070038853,0.26268842144586,0.943528719974192,0.345410532282105,0.746691130314824
"BW25113_RS22780",71.3396119886732,0.248884613109077,0.264346278532423,0.941509804831811,0.346443667063486,0.748163407022264
"BW25113_RS00615",41.1350877884533,0.326699242494609,0.347983062906571,0.938836619707333,0.347814634255344,0.75036152060163
"BW25113_RS06595",32.0073727671084,-0.364719689272285,0.389983970060882,-0.935217130117803,0.349676412203282,0.752356752784073
"BW25113_RS16410",124.340736263066,0.18683288067644,0.199611695734592,0.935981631681828,0.349282645104478,0.752356752784073
"BW25113_RS18265",26.8686144834833,-0.402029611795851,0.42999009338159,-0.934974126111028,0.349801633765019,0.752356752784073
"BW25113_RS08635",29.8221870513327,-0.38457799214633,0.41184261121375,-0.93379845036659,0.350407869029012,0.752898606356573
"BW25113_RS00420",72.2991787594328,0.248642082349773,0.266573110170337,0.932735046647779,0.350956784975856,0.753215197753954
"BW25113_RS01955",25.0002178052742,0.412853136353255,0.443096712785268,0.931744976752581,0.351468336577943,0.753215197753954
"BW25113_RS19430",332.420742014642,0.114040417365413,0.122432639651737,0.931454371071342,0.351618577022081,0.753215197753954
"BW25113_RS22855",23.9709357550042,0.41844596815504,0.450150516107675,0.929569006769612,0.352594280738032,0.754544659182596
"BW25113_RS00900",65.1485577683028,0.259419898558377,0.27939048116937,0.928520891164913,0.353137436183809,0.7549467322843
"BW25113_RS05685",212.708796632485,0.145353089766196,0.156768753931663,0.927181508564876,0.35383230199739,0.755672001753221
"BW25113_RS00955",23.5097195843066,0.424316454960141,0.458741496190366,0.92495764713655,0.354987938473246,0.756619226936457
"BW25113_RS06725",21.4914197386922,0.440123841488846,0.475531493960821,0.925540888623261,0.354684624993911,0.756619226936457
"BW25113_RS18120",27.3390789717411,-0.389627532373592,0.421663386960342,-0.924025050366152,0.355473273503503,0.756894495185315
"BW25113_RS00605",62.179939469489,0.261166765293203,0.283187298517068,0.922240392351009,0.35640319828691,0.758114911270954
"BW25113_RS20380",47.960838719314,-0.297543126958319,0.323970641172454,-0.918426206404094,0.358395775979457,0.761591023956345
"BW25113_RS09740",123.642775351089,0.190918718994102,0.20819766441313,0.917007016059794,0.35913896361662,0.761647003677961
"BW25113_RS19615",40.0949925078425,0.326539777036408,0.35602057831216,0.917193547026085,0.359041227667226,0.761647003677961
"BW25113_RS16635",90.2287680394009,-0.21949231456159,0.239657289066863,-0.915859122900921,0.359740789009693,0.762162688579857
"BW25113_RS03035",22.2158286567988,-0.441070800139825,0.48379808512986,-0.911683641785051,0.361935277635042,0.763861475277846
"BW25113_RS11270",25.1728158009409,-0.415909237069635,0.455397900164471,-0.913287559998467,0.361091323254638,0.763861475277846
"BW25113_RS12130",414.840221703409,-0.100207503132221,0.110353544580264,-0.908058762528798,0.363847176139903,0.763861475277846
"BW25113_RS15370",39.5714597116827,0.32914190048326,0.362686874572922,0.907509820615476,0.364137258567745,0.763861475277846
"BW25113_RS15525",24.3929050579398,-0.40702623842119,0.447845709694078,-0.908853718168314,0.363427346677808,0.763861475277846
"BW25113_RS16625",23.5233778894772,0.423215606951123,0.464834211488295,0.910465702591213,0.36257696141757,0.763861475277846
"BW25113_RS17645",61.1951905026315,0.263322563708252,0.289798741133819,0.908639432586972,0.363540484653255,0.763861475277846
"BW25113_RS18045",20.9902240638004,0.446605410546913,0.489314088078088,0.91271725345386,0.361391267305933,0.763861475277846
"BW25113_RS20475",44.5231433580361,-0.308187769415907,0.338601084185702,-0.910179511554325,0.36272784741553,0.763861475277846
"BW25113_RS21620",89.636938551884,0.214595890409766,0.235819881548414,0.909999144265152,0.362822961077864,0.763861475277846
"BW25113_RS01985",22.6797487432027,-0.423187120497511,0.46759976390943,-0.905019961856695,0.365454812004928,0.76511475419751
"BW25113_RS07560",22.6639560237886,-0.424406265480328,0.468617192398651,-0.905656626270951,0.365117626706736,0.76511475419751
"BW25113_RS10510",27.8489534627303,-0.379308986738618,0.420577105439169,-0.901877400916869,0.367121997488094,0.767093652568534
"BW25113_RS10580",19.4802337963946,0.46033930226135,0.51024726540959,0.902188671000171,0.366956651889891,0.767093652568534
"BW25113_RS22075",198.081878147215,-0.14351581344891,0.159750056996948,-0.898377228445381,0.368984472405498,0.770227901632301
"BW25113_RS02545",32.1652077621612,0.349234565459299,0.390330071653343,0.894716012988768,0.370938916496289,0.773164197161142
"BW25113_RS05160",29.6893910728733,0.360014038448761,0.402835641143413,0.89369956796001,0.371482656612483,0.773164197161142
"BW25113_RS17035",31.1554177583294,0.353141803318316,0.395140527575566,0.893711929487623,0.371476040931733,0.773164197161142
"BW25113_RS18300",47.3210189281426,0.297490157190713,0.334418370752641,0.889574805717709,0.373694239384139,0.775698148807064
"BW25113_RS18770",26.1413461385293,-0.389784023341094,0.437679323791576,-0.890569881081954,0.373159963294156,0.775698148807064
"BW25113_RS20880",185.953314197483,0.146934108774186,0.165208335252178,0.889386776701685,0.373795249119263,0.775698148807064
"BW25113_RS03925",225.949523667136,0.130809600726107,0.147317319632072,0.887944479663404,0.374570617011896,0.7762782820503
"BW25113_RS05720",28.3315113433782,-0.367818946764455,0.414598851678923,-0.887168271872843,0.374988311692988,0.7762782820503
"BW25113_RS10640",41.8363196851152,0.306223553685884,0.345565790529434,0.886151239729849,0.375536034798921,0.7762782820503
"BW25113_RS19785",44.4800340282807,-0.307833331041933,0.347368800197705,-0.886185894837791,0.375517363147392,0.7762782820503
"BW25113_RS07045",18.519764526044,-0.457386012563583,0.517956253352345,-0.883059157222765,0.377204309862484,0.778969055838462
"BW25113_RS17780",226.565678365538,0.131242899344937,0.148980670155035,0.880939112492651,0.378350776308448,0.779820950199274
"BW25113_RS18765",56.8276385869979,-0.263359217574332,0.29890902969442,-0.881068122443702,0.37828094974507,0.779820950199274
"BW25113_RS22540",26.706544967426,0.373654128680984,0.424773953001434,0.879654051386063,0.379046748110864,0.780498391216654
"BW25113_RS04465",30.1661152122537,0.356020829135587,0.40537813393141,0.878243791007794,0.37981143209606,0.780560244878266
"BW25113_RS13980",30.6439783545596,0.356757492418186,0.405914625311456,0.878897852336433,0.379456663256688,0.780560244878266
"BW25113_RS02610",19.7258914246219,-0.454711266718042,0.519903989661216,-0.874606226842663,0.381788198526183,0.783831989510676
"BW25113_RS19925",51.6715226711781,-0.272649195585593,0.311970607502819,-0.873957959591207,0.382141148768499,0.783831989510676
"BW25113_RS11915",124.282262144133,-0.174661418790657,0.20024283065414,-0.872248051129147,0.383073070942137,0.784985801110936
"BW25113_RS19690",47.0306727053616,0.283630876455743,0.325981831225656,0.870081855143038,0.384255672876262,0.785286464094109
"BW25113_RS19800",106.529170362327,-0.191082424709967,0.21964792003433,-0.86994871009979,0.38432843419194,0.785286464094109
"BW25113_RS22125",55.0789127556771,-0.267649579214927,0.307585058452078,-0.870164436991425,0.384210547651126,0.785286464094109
"BW25113_RS16775",378.478465646235,0.102685276861585,0.118129247532668,0.869262092211228,0.384703792027906,0.785298326665994
"BW25113_RS07270",21.4972391279421,-0.427173335309577,0.492186308913578,-0.867909829211815,0.385443697625285,0.786053606001661
"BW25113_RS20155",21.4966696264793,-0.430535726853219,0.497598032743924,-0.865227952126537,0.386913686313819,0.788294902604856
"BW25113_RS14780",23.2125298569227,-0.407729949913095,0.47267901723873,-0.862593715910957,0.388360886651108,0.790338052462324
"BW25113_RS17015",45.0668649213063,0.286990645514395,0.332916722737061,0.862049353228379,0.388660359916766,0.790338052462324
"BW25113_RS10350",45.072129161111,0.287174650722094,0.333866851557531,0.86014723948301,0.389707883865975,0.79171056712734
"BW25113_RS19040",28.8448004106601,-0.358477433720324,0.417597150318843,-0.858428831342886,0.390655713042618,0.792878118639507
"BW25113_RS00415",19.0038873194725,-0.439168944845374,0.512829893621453,-0.85636377736113,0.39179659402588,0.793283667433547
"BW25113_RS05765",58.3197017207462,-0.250936851220468,0.293520029880789,-0.854922409630391,0.39259410359002,0.793283667433547
"BW25113_RS08140",37.3732190875783,0.314018458459603,0.367596415128679,0.854247880381748,0.392967658793959,0.793283667433547
"BW25113_RS11215",233.491139543044,-0.124816739405642,0.146152467283094,-0.854017326740542,0.393095389085894,0.793283667433547
"BW25113_RS16440",28.3426093244504,-0.364672597656492,0.425404274492401,-0.857237737189228,0.391313510639488,0.793283667433547
"BW25113_RS18530",39.9029383814976,-0.31983535243682,0.374426473618713,-0.854200690847827,0.392993800480124,0.793283667433547
"BW25113_RS09550",69.5917743049257,0.23661297279949,0.277498895525833,0.852662755111624,0.393846350714077,0.794045061923542
"BW25113_RS00435",60.4638308161775,0.25221891486,0.296446837045447,0.850806564083305,0.394876814724721,0.794839421066901
"BW25113_RS06435",52.6704994446691,-0.264115784464191,0.311241463956769,-0.848588041922578,0.396110563251693,0.794839421066901
"BW25113_RS06500",335.064207522836,-0.104171870400951,0.122629234452396,-0.849486428469798,0.395610678810673,0.794839421066901
"BW25113_RS11390",36.1935006963036,-0.314042630715841,0.369526809546715,-0.849850735055099,0.395408078307206,0.794839421066901
"BW25113_RS11825",34.0033354914547,-0.327320520439995,0.385638402070401,-0.848775740908295,0.396006091396131,0.794839421066901
"BW25113_RS03220",22.2344808030603,0.398803617379574,0.477184243380875,0.835743474164256,0.403299232320895,0.796478502492474
"BW25113_RS03945",19.2224684237597,0.425830960918564,0.507595349076988,0.838918169153628,0.401515231256514,0.796478502492474
"BW25113_RS06275",57.0987775140721,-0.249565292788057,0.296936844641223,-0.840465901392591,0.400647212496097,0.796478502492474
"BW25113_RS06505",21.7093830941198,0.406231489969475,0.48377426992768,0.839712889298977,0.401069385348306,0.796478502492474
"BW25113_RS08465",31.898763573429,0.327656094995851,0.391395159759445,0.837149072556829,0.40250877961102,0.796478502492474
"BW25113_RS09575",19.5261399535832,-0.421408622909226,0.503869999645997,-0.836343944281848,0.402961438072117,0.796478502492474
"BW25113_RS09595",113.456171743748,-0.177150944317514,0.21092301695035,-0.839884365769407,0.400973224351378,0.796478502492474
"BW25113_RS09600",27.145708767587,0.371609384569595,0.442612520014203,0.839581728410372,0.401142947420719,0.796478502492474
"BW25113_RS10505",18.7559880132573,0.432985796229071,0.515850690684748,0.839362637383153,0.401265843506432,0.796478502492474
"BW25113_RS11750",30.4153792557781,0.333007495541956,0.398361263192606,0.835943467176295,0.403186707489674,0.796478502492474
"BW25113_RS15395",53.1985858200473,-0.257832212926948,0.308213794814426,-0.836536901543253,0.402852926038339,0.796478502492474
"BW25113_RS18750",83.7785219597191,0.212674944113782,0.252051687643032,0.843775124469641,0.398795078515365,0.796478502492474
"BW25113_RS18960",35.0004626014336,-0.313266231318131,0.374799764530369,-0.835822913898196,0.403254533794072,0.796478502492474
"BW25113_RS19350",35.2189954583241,-0.327083766376286,0.387387866675998,-0.844331468568816,0.398484206081917,0.796478502492474
"BW25113_RS20550",32.3900002701742,0.326897129631626,0.386223252118125,0.846394223648777,0.397332859805649,0.796478502492474
"BW25113_RS21105",24.1720966276824,-0.381478216833957,0.45314016911088,-0.841854778803803,0.399869245309277,0.796478502492474
"BW25113_RS22840",25.4073898001135,-0.384182826324355,0.454860563472874,-0.844616696138939,0.398324884010188,0.796478502492474
"BW25113_RS08620",35.0041619284577,-0.312437255520135,0.374880765330455,-0.833431011710411,0.404601690779824,0.797568268002901
"BW25113_RS21045",56.9873288490102,0.251132694118953,0.301290604991888,0.833523149935971,0.4045497472831,0.797568268002901
"BW25113_RS12840",314.912943700576,-0.105808104133889,0.127446384626733,-0.830216600053282,0.406416331384788,0.799894593323486
"BW25113_RS16755",29.4263614604337,0.336479208211611,0.405393077435172,0.830007286607943,0.406534663900878,0.799894593323486
"BW25113_RS10780",40.1178791751085,-0.296858681818428,0.358039589537491,-0.829122506262239,0.407035089580639,0.800138358333818
"BW25113_RS03915",55.9422540793261,0.250131099742389,0.302200930527332,0.827697979969542,0.40784156342552,0.800753697496845
"BW25113_RS06175",29.3934958595563,0.33674328363901,0.407069052356207,0.82723872446177,0.408101766771333,0.800753697496845
"BW25113_RS00750",61.6501809175858,0.237523077661738,0.287462731045067,0.826274337540123,0.408648487455299,0.800899518581911
"BW25113_RS05870",53.4598929881842,0.252417728915669,0.305672517817905,0.825778289515839,0.408929871840647,0.800899518581911
"BW25113_RS05565",27.921920183564,0.341643152668618,0.414639446050916,0.823952366139967,0.409966624118129,0.802134762371921
"BW25113_RS15520",71.0662313836111,0.219220686543924,0.26625827091919,0.823338504329347,0.410315523152131,0.802134762371921
"BW25113_RS05680",174.105085962459,-0.138361734853296,0.168455704453022,-0.821353811095674,0.411444764860171,0.803603056367522
"BW25113_RS05875",58.6486970178945,0.238376054040715,0.291262392357947,0.818423731642508,0.413115275364908,0.805816126616295
"BW25113_RS06650",58.0877953094165,-0.241330503308693,0.295011854814011,-0.818036629276604,0.413336272005535,0.805816126616295
"BW25113_RS05165",30.321640326457,-0.328313159079038,0.402699199429621,-0.815281380107181,0.41491126442333,0.80666645644975
"BW25113_RS18690",90.0409324737654,-0.196478599473853,0.240694272385823,-0.816299438812179,0.414328895288323,0.80666645644975
"BW25113_RS20540",30.367005686218,0.333636919546275,0.409156855053497,0.815425466848531,0.414828811827418,0.80666645644975
"BW25113_RS02085",25.162394585076,-0.359220945812881,0.441443997186591,-0.81374069667334,0.415793514794627,0.807642796104738
"BW25113_RS03525",26.9050162764155,0.345053526535272,0.425208116261228,0.811493274327077,0.417082453703868,0.808668078577299
"BW25113_RS12870",26.4351212896205,0.34883165930591,0.429789189582249,0.811634326226239,0.417001488567409,0.808668078577299
"BW25113_RS04565",30.8626523705737,0.329534742168463,0.407177891742821,0.809313935876955,0.418334592273717,0.808936167264746
"BW25113_RS08330",21.2606379782705,-0.399553095816877,0.493231728953665,-0.810071762140047,0.417898932527867,0.808936167264746
"BW25113_RS09730",42.0040598074707,0.28970517340457,0.357985560613272,0.809264968420153,0.418362751917156,0.808936167264746
"BW25113_RS06445",112.311507218439,-0.175561705034964,0.217623261193655,-0.806723068444132,0.419826050528962,0.80999256249836
"BW25113_RS07835",21.7221388996996,-0.385848929862304,0.478524851702469,-0.806329971138494,0.420052613587385,0.80999256249836
"BW25113_RS15480",21.7476058465289,-0.388550673905324,0.481739498505578,-0.806557641859679,0.419921385987438,0.80999256249836
"BW25113_RS11250",24.9322449255314,0.354531464802619,0.440289647580119,0.805223258714266,0.42069085702387,0.810487825181979
"BW25113_RS16760",50.4680833159082,0.252501039574632,0.314112004210258,0.8038567014001,0.421479738648119,0.811272141872512
"BW25113_RS10650",38.9622602603342,-0.292124068926025,0.364625358328526,-0.801162240237891,0.423037727915723,0.81353409214562
"BW25113_RS09985",78.989364463694,0.203610668430758,0.255948438862692,0.795514398663664,0.426314338662025,0.817615496080147
"BW25113_RS12230",132.695845871628,0.156824226410424,0.196917750287021,0.796394566674879,0.425802735281532,0.817615496080147
"BW25113_RS20950",94.1131981763712,0.185261889893687,0.232720957078657,0.796068786495539,0.425992055349067,0.817615496080147
"BW25113_RS08070",36.5924904202464,0.299680149210561,0.377692741413799,0.793449585736761,0.427515930721708,0.818294342193756
"BW25113_RS12615",22.2422571195668,-0.373759346843752,0.472068318107696,-0.791748423918768,0.428507380932113,0.818294342193756
"BW25113_RS19385",148.041770609096,0.147545142234363,0.186036911105728,0.793096065492672,0.427721854997665,0.818294342193756
"BW25113_RS19660",88.6231018708824,-0.187904492125625,0.2373729027114,-0.791600431132954,0.428593695464306,0.818294342193756
"BW25113_RS22030",207.332856078728,-0.123312962244491,0.155588424738279,-0.792558716703508,0.428034969330601,0.818294342193756
"BW25113_RS17655",55.1943910128716,0.239630658281974,0.303366393167519,0.789905090606557,0.429583198208384,0.819447303584215
"BW25113_RS22000",24.9561469595801,0.352736336082381,0.447508874462863,0.788221991140988,0.430566867996597,0.820587080262572
"BW25113_RS04680",54.1772023549916,0.238762745736097,0.303374397879377,0.787023385641892,0.431268176549282,0.821187164128336
"BW25113_RS08575",30.3388348236824,0.331753135911539,0.423213701379214,0.783890348612028,0.433104453410732,0.823945356757212
"BW25113_RS00940",31.6323193846967,0.305748553632654,0.392576041248574,0.7788263202722,0.436082031025345,0.826638997821596
"BW25113_RS07380",20.5251167270742,-0.391971174050478,0.503635648070476,-0.778283220324444,0.43640206534731,0.826638997821596
"BW25113_RS19685",54.1846010090398,0.239860446975317,0.308011882740441,0.778737641032654,0.436134278093113,0.826638997821596
"BW25113_RS19755",43.816754485314,-0.266714843328009,0.34200117490323,-0.779865283806339,0.43547017464427,0.826638997821596
