"","WT_1","WT_2","DEL_slyA_1","DEL_slyA_2"
"BW25113_RS04735",31.6900389111042,29.4108156270422,27.7101956281553,24.9971754254006
"BW25113_RS04740",75.1506637034756,67.0934231491901,60.7492750309559,71.7310251337583
"BW25113_RS04745",31.6900389111042,28.4917276386972,28.7759723830844,27.1708428536963
"BW25113_RS04750",24.4466014457089,22.9771997086267,24.5128653633682,27.1708428536963
"BW25113_RS04755",5.43257809904643,8.27179189510563,10.6577675492905,6.52100228488712
"BW25113_RS04760",30.7846092279298,38.6016955104929,29.8417491380134,40.2128474234706
"BW25113_RS04765",50.7040622577667,51.4689273473239,34.1048561577296,41.2996811376184
"BW25113_RS04770",18.1085936634881,14.7054078135211,4.2631070197162,17.3893394263657
"BW25113_RS04775",34.4063279606274,43.1971354522183,30.9075258929425,43.4733485659141
"BW25113_RS04780",75.1506637034756,79.9606549860211,73.5385960901045,81.512528561089
"BW25113_RS04785",72.4343746539524,54.2261913123591,76.7359263548916,60.8626879922798
"BW25113_RS04790",344.063279606274,357.525227466232,341.048561577296,352.134123383905
"BW25113_RS04795",59.7583590895107,47.7925753939436,63.946605295743,68.4705239913148
"BW25113_RS04800",39.8389060596738,51.4689273473239,51.1572842365944,43.4733485659141
"BW25113_RS04805",56.1366403568131,64.3361591841549,56.4861680112397,54.3416857073927
"BW25113_RS04810",75.1506637034756,70.7697751025704,90.5910241689693,90.2071982742718
"BW25113_RS04820",1227.76265038449,1186.54259295349,1063.64520141919,1045.53403301023
"BW25113_RS04825",148.490468040602,143.377726181831,175.853164563293,155.417221123143
"BW25113_RS04830",61.5692184558595,59.7407192424295,54.3546145013816,56.5153531356884
"BW25113_RS04835",239.938866041217,218.742941226127,297.351714625205,288.010934249181
"BW25113_RS04840",9.05429683174405,9.1908798834507,9.59199079436145,9.78150342733068
"BW25113_RS04845",6.33800778222083,7.35270390676056,5.32888377464525,7.60783599903497
"BW25113_RS04850",11.7705858812673,3.67635195338028,3.19733026478715,3.26050114244356
"BW25113_RS04855",8.14886714856964,4.59543994172535,5.32888377464525,4.34733485659141
"BW25113_RS04860",3.62171873269762,4.59543994172535,3.19733026478715,5.43416857073927
"BW25113_RS04865",7.24343746539524,7.35270390676056,0,3.26050114244356
"BW25113_RS04870",3.62171873269762,4.59543994172535,8.5262140394324,2.17366742829571
"BW25113_RS04875",34.4063279606274,11.0290558601408,17.0524280788648,14.1288382839221
"BW25113_RS04880",10.8651561980929,11.9481438484859,6.3946605295743,7.60783599903497
"BW25113_RS04885",5.43257809904643,4.59543994172535,3.19733026478715,6.52100228488712
"BW25113_RS04890",4.52714841587202,2.75726396503521,5.32888377464525,6.52100228488712
"BW25113_RS04895",6.33800778222083,4.59543994172535,3.19733026478715,8.69466971318283
"BW25113_RS04900",17.2031639803137,11.0290558601408,7.46043728450335,19.5630068546614
"BW25113_RS04905",13.5814452476161,5.51452793007042,6.3946605295743,13.0420045697742
"BW25113_RS04910",27.1628904952321,31.2489916037324,43.6968469520911,34.7786788527313
"BW25113_RS04915",61.5692184558595,68.9315991258802,88.4594706591112,52.168018279097
"BW25113_RS04920",68.8126559212548,76.2843030326408,65.0123820506721,70.6441914196105
"BW25113_RS04925",29.8791795447554,24.8153756853169,18.1182048337939,30.4313439961399
"BW25113_RS04930",31.6900389111042,27.5726396503521,39.4337399323749,39.1260137093227
"BW25113_RS04935",12.6760155644417,8.27179189510563,18.1182048337939,20.6498405688092
"BW25113_RS04940",13.5814452476161,24.8153756853169,22.3813118535101,18.4761731405135
"BW25113_RS04945",56.1366403568131,45.0353114289084,66.0781588056011,58.6890205639841
"BW25113_RS04950",102.313554198708,111.209646589753,99.1172382084017,99.9887017016025
"BW25113_RS04955",16.2977342971393,12.867231836831,22.3813118535101,13.0420045697742
"BW25113_RS04960",3429.76763986465,3436.46998842222,3487.22154212785,3574.59608583229
"BW25113_RS04970",27.1628904952321,22.0581117202817,34.1048561577296,20.6498405688092
"BW25113_RS04975",9.95972651491845,9.1908798834507,5.32888377464525,17.3893394263657
"BW25113_RS04980",40.7443357428482,38.6016955104929,54.3546145013816,55.4285194215405
"BW25113_RS04985",7.24343746539524,11.9481438484859,12.7893210591486,7.60783599903497
"BW25113_RS04990",45.2714841587202,40.4398714871831,29.8417491380134,31.5181777102877
"BW25113_RS04995",37.1226170101506,21.1390237319366,27.7101956281553,30.4313439961399
"BW25113_RS05000",8.14886714856964,9.1908798834507,4.2631070197162,2.17366742829571
"BW25113_RS05010",16.2977342971393,11.9481438484859,13.8550978140777,11.9551708556264
"BW25113_RS05015",30.7846092279298,36.7635195338028,35.1706329126587,30.4313439961399
"BW25113_RS05020",21.7303123961857,23.8962876969718,28.7759723830844,33.6918451385835
"BW25113_RS05025",6.33800778222083,3.67635195338028,3.19733026478715,5.43416857073927
"BW25113_RS05030",8.14886714856964,8.27179189510563,7.46043728450335,20.6498405688092
"BW25113_RS05035",143.96331962473,149.811342100246,198.234476416803,189.109066261726
"BW25113_RS05040",16.2977342971393,15.6244958018662,12.7893210591486,9.78150342733068
"BW25113_RS05045",10.8651561980929,18.3817597669014,9.59199079436145,14.1288382839221
"BW25113_RS05050",19.0140233466625,16.5435837902113,18.1182048337939,18.4761731405135
"BW25113_RS05055",6.33800778222083,7.35270390676056,5.32888377464525,5.43416857073927
"BW25113_RS05060",9.05429683174405,4.59543994172535,4.2631070197162,5.43416857073927
"BW25113_RS05065",5.43257809904643,7.35270390676056,1.06577675492905,5.43416857073927
"BW25113_RS05070",13.5814452476161,11.0290558601408,9.59199079436145,9.78150342733068
"BW25113_RS05075",18.1085936634881,15.6244958018662,10.6577675492905,14.1288382839221
"BW25113_RS05080",15.3923046139649,18.3817597669014,8.5262140394324,9.78150342733068
"BW25113_RS05090",18.1085936634881,14.7054078135211,11.7235443042196,10.8683371414785
"BW25113_RS05095",22.6357420793601,19.3008477552465,33.0390794028006,26.0840091395485
"BW25113_RS05100",2.71628904952321,4.59543994172535,6.3946605295743,2.17366742829571
"BW25113_RS05105",8.14886714856964,17.4626717785563,12.7893210591486,7.60783599903497
"BW25113_RS05110",23.5411717625345,15.6244958018662,27.7101956281553,27.1708428536963
"BW25113_RS05115",9.05429683174405,4.59543994172535,8.5262140394324,9.78150342733068
"BW25113_RS05120",3.62171873269762,3.67635195338028,9.59199079436145,1.08683371414785
"BW25113_RS05125",7.24343746539524,5.51452793007042,8.5262140394324,7.60783599903497
"BW25113_RS05135",39.8389060596738,23.8962876969718,24.5128653633682,28.2576765678442
"BW25113_RS05140",8.14886714856964,9.1908798834507,4.2631070197162,11.9551708556264
"BW25113_RS05145",402.010779329436,396.126922976725,424.179148461762,374.957631381009
"BW25113_RS23580",125.854725961242,96.5042387762323,110.840782512621,117.378041127968
"BW25113_RS05150",16.2977342971393,15.6244958018662,31.9733026478715,19.5630068546614
"BW25113_RS05155",6.33800778222083,7.35270390676056,10.6577675492905,10.8683371414785
"BW25113_RS05160",25.3520311288833,26.653551662007,31.9733026478715,34.7786788527313
"BW25113_RS05165",31.6900389111042,35.8444315454577,29.8417491380134,23.9103417112528
"BW25113_RS05170",9.95972651491845,12.867231836831,15.9866513239358,7.60783599903497
"BW25113_RS05175",6.33800778222083,5.51452793007042,7.46043728450335,6.52100228488712
"BW25113_RS05180",11.7705858812673,14.7054078135211,6.3946605295743,3.26050114244356
"BW25113_RS05185",17.2031639803137,18.3817597669014,22.3813118535101,28.2576765678442
"BW25113_RS05190",8.14886714856964,6.43361591841549,5.32888377464525,7.60783599903497
"BW25113_RS05195",4.52714841587202,10.1099678717958,2.1315535098581,11.9551708556264
"BW25113_RS05200",33.500898277453,36.7635195338028,21.315535098581,19.5630068546614
"BW25113_RS05205",1.81085936634881,5.51452793007042,6.3946605295743,6.52100228488712
"BW25113_RS05210",205.53253808059,201.28026944757,127.893210591486,104.336036558194
"BW25113_RS05215",102.313554198708,107.533294636373,39.4337399323749,31.5181777102877
"BW25113_RS05220",182.89679600123,183.817597669014,55.4203912563106,65.2100228488712
"BW25113_RS05230",9.05429683174405,0.91908798834507,6.3946605295743,2.17366742829571
"BW25113_RS05235",6.33800778222083,9.1908798834507,9.59199079436145,15.2156719980699
"BW25113_RS05245",6.33800778222083,0.91908798834507,4.2631070197162,2.17366742829571
"BW25113_RS05250",9.05429683174405,5.51452793007042,6.3946605295743,0
"BW25113_RS05255",2.71628904952321,1.83817597669014,4.2631070197162,4.34733485659141
"BW25113_RS05260",2.71628904952321,4.59543994172535,5.32888377464525,6.52100228488712
"BW25113_RS05265",1.81085936634881,9.1908798834507,8.5262140394324,8.69466971318283
"BW25113_RS05270",10.8651561980929,13.786319825176,12.7893210591486,5.43416857073927
"BW25113_RS05275",228.16828015995,206.794797377641,265.378411977333,260.840091395485
"BW25113_RS05280",0.905429683174405,3.67635195338028,2.1315535098581,4.34733485659141
"BW25113_RS05285",94.1646870501381,99.2615027412675,77.8017031098207,63.0363554205755
"BW25113_RS05300",9.05429683174405,11.9481438484859,15.9866513239358,14.1288382839221
"BW25113_RS05305",14.4868749307905,8.27179189510563,6.3946605295743,15.2156719980699
"BW25113_RS05315",39.8389060596738,29.4108156270422,19.1839815887229,24.9971754254006
"BW25113_RS05320",8.14886714856964,8.27179189510563,5.32888377464525,6.52100228488712
"BW25113_RS05325",11.7705858812673,10.1099678717958,11.7235443042196,8.69466971318283
"BW25113_RS05330",14.4868749307905,15.6244958018662,13.8550978140777,18.4761731405135
"BW25113_RS05335",30.7846092279298,33.0871675804225,29.8417491380134,28.2576765678442
"BW25113_RS05340",9.05429683174405,10.1099678717958,14.9208745690067,14.1288382839221
"BW25113_RS05375",28.973749861581,25.734463673662,31.9733026478715,27.1708428536963
"BW25113_RS05380",28.973749861581,30.3299036153873,17.0524280788648,35.8655125668792
"BW25113_RS05385",25.3520311288833,25.734463673662,28.7759723830844,27.1708428536963
"BW25113_RS05390",21.7303123961857,17.4626717785563,23.4470886084391,23.9103417112528
"BW25113_RS05395",11.7705858812673,10.1099678717958,8.5262140394324,10.8683371414785
"BW25113_RS05410",9.05429683174405,6.43361591841549,4.2631070197162,8.69466971318283
"BW25113_RS05420",2.71628904952321,2.75726396503521,2.1315535098581,4.34733485659141
"BW25113_RS05425",7.24343746539524,1.83817597669014,5.32888377464525,2.17366742829571
"BW25113_RS05430",3.62171873269762,5.51452793007042,3.19733026478715,3.26050114244356
"BW25113_RS05435",0.905429683174405,1.83817597669014,6.3946605295743,4.34733485659141
"BW25113_RS05440",5.43257809904643,8.27179189510563,13.8550978140777,7.60783599903497
"BW25113_RS05445",35.3117576438018,24.8153756853169,30.9075258929425,21.7366742829571
"BW25113_RS05450",9.05429683174405,13.786319825176,14.9208745690067,13.0420045697742
"BW25113_RS05465",105.935272931405,97.4233267645774,61.8150517858849,72.8178588479062
"BW25113_RS05470",92.3538276837893,126.83414239162,73.5385960901045,72.8178588479062
"BW25113_RS05475",6.33800778222083,8.27179189510563,8.5262140394324,11.9551708556264
"BW25113_RS05480",16.2977342971393,12.867231836831,13.8550978140777,13.0420045697742
"BW25113_RS05490",18.1085936634881,19.3008477552465,24.5128653633682,21.7366742829571
"BW25113_RS05495",21.7303123961857,28.4917276386972,14.9208745690067,15.2156719980699
"BW25113_RS05500",28.0683201784065,17.4626717785563,24.5128653633682,23.9103417112528
"BW25113_RS05505",7.24343746539524,11.9481438484859,18.1182048337939,8.69466971318283
"BW25113_RS05510",9.95972651491845,12.867231836831,8.5262140394324,13.0420045697742
"BW25113_RS05520",36.2171873269762,25.734463673662,34.1048561577296,33.6918451385835
"BW25113_RS05525",114.084140079975,97.4233267645774,106.577675492905,97.8150342733068
"BW25113_RS05530",7.24343746539524,12.867231836831,10.6577675492905,6.52100228488712
"BW25113_RS05535",16.2977342971393,32.1680795920774,24.5128653633682,20.6498405688092
"BW25113_RS05540",14.4868749307905,19.3008477552465,17.0524280788648,11.9551708556264
"BW25113_RS05545",23.5411717625345,20.2199357435915,19.1839815887229,20.6498405688092
"BW25113_RS05550",16.2977342971393,8.27179189510563,9.59199079436145,10.8683371414785
"BW25113_RS05555",24.4466014457089,20.2199357435915,31.9733026478715,38.0391799951749
"BW25113_RS05560",24.4466014457089,36.7635195338028,22.3813118535101,29.344510281992
"BW25113_RS05565",24.4466014457089,24.8153756853169,30.9075258929425,31.5181777102877
"BW25113_RS05570",18.1085936634881,19.3008477552465,34.1048561577296,22.8235079971049
"BW25113_RS05575",8.14886714856964,6.43361591841549,25.5786421182972,13.0420045697742
"BW25113_RS05580",6.33800778222083,2.75726396503521,15.9866513239358,11.9551708556264
"BW25113_RS05585",8.14886714856964,8.27179189510563,22.3813118535101,14.1288382839221
"BW25113_RS05590",3.62171873269762,8.27179189510563,39.4337399323749,38.0391799951749
"BW25113_RS05595",0.905429683174405,10.1099678717958,41.565293442233,38.0391799951749
"BW25113_RS05600",14.4868749307905,8.27179189510563,100.183014963331,105.422870272342
"BW25113_RS05605",28.0683201784065,31.2489916037324,266.444188732263,259.753257681337
"BW25113_RS05610",16.2977342971393,22.9771997086267,128.958987346415,119.551708556264
"BW25113_RS05615",27.1628904952321,23.8962876969718,144.945638670351,166.285558264622
"BW25113_RS05620",11.7705858812673,7.35270390676056,49.0257307267363,52.168018279097
"BW25113_RS05625",20.8248827130113,25.734463673662,72.4728193351754,78.2520274186454
"BW25113_RS05630",14.4868749307905,16.5435837902113,74.6043728450335,64.1231891347233
"BW25113_RS05635",30.7846092279298,30.3299036153873,139.616754895706,129.333211983595
"BW25113_RS05640",20.8248827130113,19.3008477552465,107.643452247834,92.3808657025675
"BW25113_RS05645",509.75691162719,467.815786067641,558.467019582822,565.153531356884
"BW25113_RS05655",20.8248827130113,45.9543994172535,31.9733026478715,31.5181777102877
"BW25113_RS05660",18.1085936634881,8.27179189510563,17.0524280788648,26.0840091395485
"BW25113_RS05665",507.040622577667,448.514938312394,440.165799785698,435.820319373289
"BW25113_RS05670",142.152460258382,140.620462216796,120.432773306983,120.638542270412
"BW25113_RS05675",104.124413565057,114.885998543134,92.7225776788274,104.336036558194
"BW25113_RS05680",182.89679600123,181.979421692324,161.998066749216,169.546059407065
"BW25113_RS05685",215.492264595508,188.413037610739,207.826467211165,239.103417112528
"BW25113_RS05690",311.467811011995,310.651740060634,309.075258929425,319.529111959469
"BW25113_RS05695",279.777772100891,310.651740060634,300.549044889992,326.050114244356
"BW25113_RS05700",325.954685942786,346.496171606091,317.601472968857,335.831617671687
"BW25113_RS05705",23.5411717625345,15.6244958018662,26.6444188732263,16.3025057122178
"BW25113_RS05710",24.4466014457089,26.653551662007,23.4470886084391,21.7366742829571
"BW25113_RS05715",12.6760155644417,18.3817597669014,18.1182048337939,15.2156719980699
"BW25113_RS05720",31.6900389111042,32.1680795920774,26.6444188732263,22.8235079971049
"BW25113_RS05725",20.8248827130113,16.5435837902113,23.4470886084391,19.5630068546614
"BW25113_RS05730",62.4746481390339,55.1452793007042,47.9599539718073,57.6021868498362
"BW25113_RS05735",19.9194530298369,22.0581117202817,22.3813118535101,27.1708428536963
"BW25113_RS05740",20.8248827130113,31.2489916037324,45.8284004619492,38.0391799951749
"BW25113_RS05745",28.0683201784065,24.8153756853169,33.0390794028006,28.2576765678442
"BW25113_RS05750",45.2714841587202,38.6016955104929,46.8941772168782,41.2996811376184
"BW25113_RS05755",27.1628904952321,27.5726396503521,28.7759723830844,26.0840091395485
"BW25113_RS05760",65.1909371885571,57.9025432657394,52.2230609915235,45.6470159942098
"BW25113_RS05765",66.0963668717315,60.6598072307746,54.3546145013816,52.168018279097
"BW25113_RS05770",84.2049605352196,79.041566997676,320.798803233644,323.87644681606
"BW25113_RS05775",20.8248827130113,14.7054078135211,39.4337399323749,38.0391799951749
"BW25113_RS05780",8.14886714856964,14.7054078135211,17.0524280788648,17.3893394263657
"BW25113_RS05785",9.05429683174405,12.867231836831,3.19733026478715,9.78150342733068
"BW25113_RS05790",18.1085936634881,14.7054078135211,38.3679631774458,23.9103417112528
"BW25113_RS05795",78.7723824361732,81.7988309627112,146.01141542528,138.027881696777
"BW25113_RS05800",16.2977342971393,6.43361591841549,9.59199079436145,5.43416857073927
"BW25113_RS05805",34.4063279606274,45.9543994172535,35.1706329126587,31.5181777102877
"BW25113_RS05810",27.1628904952321,23.8962876969718,13.8550978140777,22.8235079971049
"BW25113_RS05815",54.3257809904643,40.4398714871831,39.4337399323749,44.560182280062
"BW25113_RS05820",40.7443357428482,33.0871675804225,37.3021864225168,32.6050114244356
"BW25113_RS05825",29.8791795447554,32.1680795920774,42.631070197162,45.6470159942098
"BW25113_RS05830",8.14886714856964,3.67635195338028,11.7235443042196,13.0420045697742
"BW25113_RS05835",3.62171873269762,2.75726396503521,1.06577675492905,2.17366742829571
"BW25113_RS05840",53.4203513072899,53.3071033240141,54.3546145013816,70.6441914196105
"BW25113_RS05845",22.6357420793601,16.5435837902113,35.1706329126587,42.3865148517663
"BW25113_RS05850",30.7846092279298,33.0871675804225,27.7101956281553,48.9075171366534
"BW25113_RS05855",44.3660544755458,36.7635195338028,56.4861680112397,51.0811845649491
"BW25113_RS05865",43.4606247923714,54.2261913123591,62.880828540814,52.168018279097
"BW25113_RS05870",50.7040622577667,46.8734874055986,56.4861680112397,59.7758542781319
"BW25113_RS05875",54.3257809904643,53.3071033240141,65.0123820506721,61.9495217064276
"BW25113_RS05880",35.3117576438018,33.0871675804225,59.6834982760268,43.4733485659141
"BW25113_RS05885",38.028046693325,51.4689273473239,30.9075258929425,22.8235079971049
"BW25113_RS05890",31.6900389111042,34.9253435571127,25.5786421182972,28.2576765678442
"BW25113_RS05895",78.7723824361732,68.9315991258802,60.7492750309559,57.6021868498362
"BW25113_RS05900",13.5814452476161,7.35270390676056,10.6577675492905,5.43416857073927
"BW25113_RS05905",6.33800778222083,7.35270390676056,7.46043728450335,11.9551708556264
"BW25113_RS05910",551.406677053213,477.925753939436,473.204879188498,470.598998226021
"BW25113_RS23630",3.62171873269762,0.91908798834507,6.3946605295743,1.08683371414785
"BW25113_RS05945",3.62171873269762,5.51452793007042,3.19733026478715,3.26050114244356
"BW25113_RS06030",3.62171873269762,5.51452793007042,6.3946605295743,3.26050114244356
"BW25113_RS06035",46.1769138418946,48.7116633822887,57.5519447661687,47.8206834225055
"BW25113_RS06040",115.894999446324,109.371470613063,75.6701495999626,85.8598634176804
"BW25113_RS06045",2.71628904952321,0.91908798834507,7.46043728450335,1.08683371414785
"BW25113_RS06060",3.62171873269762,1.83817597669014,2.1315535098581,3.26050114244356
"BW25113_RS06065",14.4868749307905,14.7054078135211,13.8550978140777,18.4761731405135
"BW25113_RS06090",2.71628904952321,3.67635195338028,4.2631070197162,3.26050114244356
"BW25113_RS06095",4.52714841587202,1.83817597669014,2.1315535098581,1.08683371414785
"BW25113_RS06110",23.5411717625345,34.9253435571127,18.1182048337939,28.2576765678442
"BW25113_RS06115",118.611288495847,118.562350496514,89.5252474140402,102.162369129898
"BW25113_RS06120",71.528944970778,68.0125111375352,51.1572842365944,69.5573577054626
"BW25113_RS06125",4.52714841587202,11.9481438484859,6.3946605295743,3.26050114244356
"BW25113_RS06130",9.05429683174405,7.35270390676056,11.7235443042196,7.60783599903497
"BW25113_RS06140",10.8651561980929,6.43361591841549,14.9208745690067,10.8683371414785
"BW25113_RS06145",28.0683201784065,13.786319825176,10.6577675492905,16.3025057122178
"BW25113_RS06150",12.6760155644417,7.35270390676056,8.5262140394324,11.9551708556264
"BW25113_RS06155",9.05429683174405,6.43361591841549,4.2631070197162,3.26050114244356
"BW25113_RS06160",4.52714841587202,4.59543994172535,6.3946605295743,4.34733485659141
"BW25113_RS06165",8.14886714856964,10.1099678717958,12.7893210591486,14.1288382839221
"BW25113_RS06170",9.95972651491845,14.7054078135211,13.8550978140777,18.4761731405135
"BW25113_RS06175",28.973749861581,22.9771997086267,34.1048561577296,31.5181777102877
"BW25113_RS06180",37.1226170101506,33.0871675804225,27.7101956281553,22.8235079971049
"BW25113_RS06185",48.8932028914179,36.7635195338028,30.9075258929425,31.5181777102877
"BW25113_RS06190",132.192733743463,127.753230379965,153.471852709783,155.417221123143
"BW25113_RS06195",45.2714841587202,73.5270390676056,51.1572842365944,54.3416857073927
"BW25113_RS06200",33.500898277453,36.7635195338028,40.4995166873039,32.6050114244356
"BW25113_RS06205",8.14886714856964,16.5435837902113,15.9866513239358,19.5630068546614
"BW25113_RS06210",16.2977342971393,10.1099678717958,23.4470886084391,18.4761731405135
"BW25113_RS06215",7.24343746539524,8.27179189510563,9.59199079436145,11.9551708556264
"BW25113_RS06220",5.43257809904643,4.59543994172535,5.32888377464525,4.34733485659141
"BW25113_RS06230",16.2977342971393,24.8153756853169,23.4470886084391,27.1708428536963
"BW25113_RS06235",27.1628904952321,34.0062555687676,92.7225776788274,90.2071982742718
"BW25113_RS06240",15.3923046139649,16.5435837902113,53.2888377464525,57.6021868498362
"BW25113_RS06245",25.3520311288833,28.4917276386972,52.2230609915235,68.4705239913148
"BW25113_RS06250",28.0683201784065,22.9771997086267,38.3679631774458,22.8235079971049
"BW25113_RS06255",29.8791795447554,34.0062555687676,29.8417491380134,30.4313439961399
"BW25113_RS06265",50.7040622577667,47.7925753939436,54.3546145013816,55.4285194215405
"BW25113_RS06270",15.3923046139649,12.867231836831,12.7893210591486,9.78150342733068
"BW25113_RS06275",61.5692184558595,62.4979832074647,55.4203912563106,48.9075171366534
"BW25113_RS06280",32.5954685942786,37.6826075221479,36.2364096675877,29.344510281992
"BW25113_RS06285",95.0701167333125,114.885998543134,80.9990333746078,94.5545331308632
"BW25113_RS06290",36.2171873269762,45.9543994172535,45.8284004619492,42.3865148517663
"BW25113_RS06295",28.0683201784065,24.8153756853169,14.9208745690067,19.5630068546614
"BW25113_RS06300",76.05609338665,81.7988309627112,73.5385960901045,82.5993622752369
"BW25113_RS06305",53.4203513072899,56.9834552773943,72.4728193351754,71.7310251337583
"BW25113_RS06310",32.5954685942786,48.7116633822887,28.7759723830844,41.2996811376184
"BW25113_RS06315",13.5814452476161,8.27179189510563,12.7893210591486,13.0420045697742
"BW25113_RS06320",49.7986325745923,48.7116633822887,57.5519447661687,54.3416857073927
"BW25113_RS06325",86.9212495847429,78.1224790093309,116.169666287266,99.9887017016025
"BW25113_RS06330",9.05429683174405,5.51452793007042,9.59199079436145,4.34733485659141
"BW25113_RS06345",40.7443357428482,35.8444315454577,39.4337399323749,49.9943508508013
"BW25113_RS06350",5.43257809904643,5.51452793007042,3.19733026478715,3.26050114244356
"BW25113_RS06355",11.7705858812673,20.2199357435915,14.9208745690067,10.8683371414785
"BW25113_RS06360",23.5411717625345,18.3817597669014,19.1839815887229,20.6498405688092
"BW25113_RS06365",19.0140233466625,14.7054078135211,12.7893210591486,24.9971754254006
"BW25113_RS06370",27.1628904952321,19.3008477552465,13.8550978140777,29.344510281992
"BW25113_RS06375",44.3660544755458,41.3589594755281,34.1048561577296,38.0391799951749
"BW25113_RS06385",111.367851030452,133.267758310035,60.7492750309559,55.4285194215405
"BW25113_RS06390",1278.46671264226,1341.8684629838,605.361196799701,586.890205639841
"BW25113_RS06395",966.09347194709,969.637827704049,460.41555812935,535.809021074892
"BW25113_RS06400",371.226170101506,330.871675804225,172.655834298506,210.845740544684
"BW25113_RS06405",255.331170655182,246.315580876479,141.748308405564,136.94104798263
"BW25113_RS23085",1.81085936634881,4.59543994172535,2.1315535098581,1.08683371414785
"BW25113_RS23090",1.81085936634881,4.59543994172535,3.19733026478715,0
"BW25113_RS23095",3.62171873269762,0.91908798834507,4.2631070197162,2.17366742829571
"BW25113_RS06415",2.71628904952321,4.59543994172535,3.19733026478715,4.34733485659141
"BW25113_RS23100",19.0140233466625,11.0290558601408,6.3946605295743,7.60783599903497
"BW25113_RS06425",25.3520311288833,29.4108156270422,40.4995166873039,31.5181777102877
"BW25113_RS06430",14.4868749307905,14.7054078135211,10.6577675492905,14.1288382839221
"BW25113_RS06435",54.3257809904643,60.6598072307746,52.2230609915235,43.4733485659141
"BW25113_RS06440",83.2995308520452,76.2843030326408,39.4337399323749,52.168018279097
"BW25113_RS06445",104.124413565057,134.18684629838,105.511898737976,105.422870272342
"BW25113_RS06450",193.761952199323,182.898509680669,130.024764101344,127.159544555299
"BW25113_RS06455",15.3923046139649,8.27179189510563,7.46043728450335,14.1288382839221
"BW25113_RS06470",1411.5648760689,1352.89751884394,2753.96713473667,2807.29148364391
"BW25113_RS06475",15.3923046139649,11.9481438484859,7.46043728450335,17.3893394263657
"BW25113_RS25865",81.4886714856964,75.3652150442957,75.6701495999626,90.2071982742718
"BW25113_RS06480",1052.10929184866,1045.92213073669,1144.6442347938,1167.25940899479
"BW25113_RS06485",114.084140079975,142.458638193486,102.314568473189,132.593713126038
"BW25113_RS06490",202.816249031067,205.875709389296,199.300253171732,188.022232547579
"BW25113_RS06495",356.739295170715,398.88418694176,353.837882636445,316.268610817025
"BW25113_RS06500",342.252420239925,352.010699536162,309.075258929425,336.918451385835
"BW25113_RS06505",23.5411717625345,13.786319825176,24.5128653633682,24.9971754254006
"BW25113_RS06510",47.9877732082435,56.9834552773943,53.2888377464525,57.6021868498362
"BW25113_RS25550",12.6760155644417,12.867231836831,9.59199079436145,8.69466971318283
"BW25113_RS06520",15.3923046139649,15.6244958018662,13.8550978140777,15.2156719980699
"BW25113_RS06525",6.33800778222083,5.51452793007042,9.59199079436145,6.52100228488712
"BW25113_RS06530",10.8651561980929,11.0290558601408,14.9208745690067,15.2156719980699
"BW25113_RS06535",4.52714841587202,7.35270390676056,10.6577675492905,11.9551708556264
"BW25113_RS06540",19.9194530298369,23.8962876969718,23.4470886084391,20.6498405688092
"BW25113_RS06545",26.2574608120577,18.3817597669014,26.6444188732263,19.5630068546614
"BW25113_RS06550",132.192733743463,127.753230379965,135.353647875989,141.288382839221
"BW25113_RS06555",18.1085936634881,9.1908798834507,7.46043728450335,8.69466971318283
"BW25113_RS06560",1.81085936634881,4.59543994172535,1.06577675492905,3.26050114244356
"BW25113_RS06570",34.4063279606274,27.5726396503521,43.6968469520911,36.952346281027
"BW25113_RS06575",49.7986325745923,41.3589594755281,54.3546145013816,61.9495217064276
"BW25113_RS06580",39.8389060596738,33.0871675804225,41.565293442233,32.6050114244356
"BW25113_RS06585",27.1628904952321,28.4917276386972,20.249758343652,23.9103417112528
"BW25113_RS06590",32.5954685942786,34.0062555687676,20.249758343652,19.5630068546614
"BW25113_RS06595",36.2171873269762,35.8444315454577,27.7101956281553,28.2576765678442
"BW25113_RS06600",55.2312106736387,44.1162234405634,53.2888377464525,44.560182280062
"BW25113_RS06605",39.8389060596738,32.1680795920774,25.5786421182972,33.6918451385835
"BW25113_RS06610",76.05609338665,76.2843030326408,70.3412658253173,77.1651937044976
"BW25113_RS06615",19.0140233466625,21.1390237319366,23.4470886084391,21.7366742829571
"BW25113_RS06620",19.9194530298369,20.2199357435915,30.9075258929425,45.6470159942098
"BW25113_RS06630",62.4746481390339,58.8216312540845,49.0257307267363,54.3416857073927
"BW25113_RS06635",18.1085936634881,18.3817597669014,13.8550978140777,22.8235079971049
"BW25113_RS06645",277.061483051368,280.321836445246,475.336432698356,487.988337652386
"BW25113_RS06650",62.4746481390339,63.4170711958098,57.5519447661687,48.9075171366534
"BW25113_RS06655",4.52714841587202,2.75726396503521,0,6.52100228488712
"BW25113_RS06660",5.43257809904643,8.27179189510563,8.5262140394324,6.52100228488712
"BW25113_RS06675",154.828475822823,151.649518076937,151.340299199925,167.372391978769
"BW25113_RS06680",28.973749861581,19.3008477552465,21.315535098581,17.3893394263657
"BW25113_RS06685",15.3923046139649,12.867231836831,13.8550978140777,13.0420045697742
"BW25113_RS06690",7.24343746539524,11.9481438484859,23.4470886084391,14.1288382839221
"BW25113_RS06695",47.9877732082435,39.520783498838,45.8284004619492,39.1260137093227
